p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,4,fftw,-101.78,24.44564700126648,theta-knl,64,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-29.579,31.710360765457153,theta-knl,64,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-25.2604,30.96024751663208,theta-knl,64,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-89.9832,30.60990047454834,theta-knl,64,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-48.1914,40.44855785369873,theta-knl,64,64,False,2,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,-59.3763,48.38961863517761,theta-knl,64,64,False,3,4
double,512,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-30.8025,56.7302360534668,theta-knl,64,64,False,4,4
float,512, , , ,-slabs, ,0.840990233388237,0.40771265945864366,4,fftw,-92.9538,44.70690321922302,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, , ,0.14864742399217246,0.06171779111839171,2,fftw,-94.808,56.21703767776489,theta-knl,64,64,False,2,4
float,512, ,-a2a, ,-slabs, ,0.9899001126634641,0.31737511749296443,4,fftw,-90.6799,61.058398723602295,theta-knl,64,64,False,5,4
float,512, , , ,-slabs,-r2c_dir 0,0.8077218272406853,0.3826419556324424,4,fftw,-95.9662,60.6869752407074,theta-knl,64,64,False,3,4
float,512,-reorder, ,-p2p_pl, , ,0.5032968782070038,0.4524495156073859,4,fftw,-102.907,69.94040870666504,theta-knl,64,64,False,2,4
double,512, , ,-p2p,-slabs, ,0.21296571888715266,0.4209886522047588,2,fftw,-20.4744,81.1541097164154,theta-knl,64,64,False,4,4
float,512, , , , , ,0.8556407537461678,0.0038453714153035,4,fftw,-111.566,78.62229323387146,theta-knl,64,64,False,3,4
float,512, , , , , ,0.7809179555938301,0.32320637326301727,4,fftw,-105.111,76.8015193939209,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl,-slabs,-r2c_dir 2,0.5242898682261933,0.40551741321041035,4,fftw,-79.8419,86.69889259338379,theta-knl,64,64,False,2,4
float,512, ,-a2av, , , ,0.6498607847185391,0.3496948876880668,4,fftw,-103.522,93.13363289833069,theta-knl,64,64,False,3,4
float,512, , , , , ,0.7064012418280806,0.27027670206990795,4,fftw,-104.406,98.35836434364319,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, , ,0.9548805508182169,0.05053013653692062,4,fftw,-106.667,95.68532109260559,theta-knl,64,64,False,4,4
float,512,-reorder, , , , ,0.8412909327488739,0.47669211592861893,2,fftw,-107.378,99.7045407295227,theta-knl,64,64,False,2,4
float,512, ,-a2av, , ,-r2c_dir 1,0.8240124897094684,0.3244759936345071,4,fftw,-96.9929,106.64311289787292,theta-knl,64,64,False,3,4
float,512, ,-a2a, , , ,0.88458749996132,0.047427231928059754,4,fftw,-104.687,116.16251754760742,theta-knl,64,64,False,4,4
float,512, , , , , ,0.9942442282390969,0.09640273955137724,4,fftw,-106.857,112.76924228668213,theta-knl,64,64,False,2,4
float,512,-reorder, ,-p2p_pl, , ,0.7614413830045883,0.2960128688198036,4,fftw,-101.389,119.47798275947571,theta-knl,64,64,False,5,4
float,512, , , , ,-r2c_dir 0,0.8266505962177386,0.31305326143420964,2,fftw,-106.247,122.17818832397461,theta-knl,64,64,False,3,4
float,512, , , , , ,0.6682525876509978,0.08429211992584196,4,fftw,-105.045,126.97429013252258,theta-knl,64,64,False,2,4
float,512,-reorder, , , , ,0.9740460899008951,0.12579648727348403,4,fftw,-112.362,131.47113156318665,theta-knl,64,64,False,4,4
float,512, , , , , ,0.7470913030271686,0.2540256061948495,4,fftw,-103.602,133.2486493587494,theta-knl,64,64,False,5,4
float,512, , , , ,-r2c_dir 2,0.8493181667333238,0.16928961806029552,4,fftw,-81.4347,139.87337493896484,theta-knl,64,64,False,3,4
float,512, , ,-p2p_pl, , ,0.8952364230923926,0.0015389637039141535,2,fftw,-107.802,146.2629132270813,theta-knl,64,64,False,2,4
float,512,-no-reorder, , , , ,0.9141920371202035,0.29437228802977733,4,fftw,-34.1423,156.81765842437744,theta-knl,64,64,False,4,4
float,512, ,-a2a, , , ,0.9428202308073873,0.1267290670371195,4,fftw,-74.2833,153.76870203018188,theta-knl,64,64,False,5,4
float,512, , , , , ,0.9767498453241907,0.04470150993299471,4,fftw,-108.287,154.78295421600342,theta-knl,64,64,False,3,4
float,512, , , , , ,0.8646053516905369,0.04927202573322398,4,fftw,-107.848,160.1125364303589,theta-knl,64,64,False,2,4
double,512,-reorder, ,-p2p_pl, , ,0.7753987645129672,0.0646558742691109,2,fftw,-68.7228,174.3143367767334,theta-knl,64,64,False,3,4
float,512, , ,-p2p, ,-r2c_dir 2,0.9496297202234221,0.006744567347388375,4,fftw,-33.6739,176.37659311294556,theta-knl,64,64,False,4,4
float,512,-reorder, , , , ,0.8323996651787737,0.26649621609264185,2,fftw,-105.821,171.499449968338,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl, , ,0.7474495113590315,0.04518350271657645,2,fftw,-113.526,174.54827046394348,theta-knl,64,64,False,5,4
float,512, , , ,-pencils, ,0.7580461448356232,0.0221453610360961,4,fftw,-111.319,187.55799984931946,theta-knl,64,64,False,2,4
float,512, , , , , ,0.7345075987633626,0.3480336449604382,4,fftw,-103.462,187.80011320114136,theta-knl,64,64,False,3,4
float,512, ,-a2av,-p2p_pl, , ,0.7531406496568291,0.046698933225242434,2,fftw,-115.759,191.87760734558105,theta-knl,64,64,False,4,4
float,512, ,-a2a, , , ,0.82813665343916,0.0401389945993712,2,fftw,-108.288,192.22866868972778,theta-knl,64,64,False,5,4
double,512, , , , , ,0.9951313802490891,0.015525965406531506,4,fftw,-56.9188,211.50799560546875,theta-knl,64,64,False,2,4
float,512, , , , , ,0.8997988245468824,0.05743757374564007,2,fftw,-111.187,206.78808879852295,theta-knl,64,64,False,3,4
float,512, , ,-p2p_pl, , ,0.7759394614789279,0.040175610117807015,2,fftw,-116.23,212.55699181556702,theta-knl,64,64,False,4,4
float,512, , , ,-pencils, ,0.7683623898962461,0.046011959862594654,4,fftw,-107.525,210.46790742874146,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, , ,0.7461070814833197,0.02952515888302709,2,fftw,-105.736,221.01283073425293,theta-knl,64,64,False,3,4
float,512,-reorder, , , , ,0.5157122657360854,0.05754343867559497,2,fftw,-110.103,224.9764759540558,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl, , ,0.7961686376259214,0.008313171638958061,2,fftw,-115.908,226.89415955543518,theta-knl,64,64,False,4,4
float,512, ,-a2a, ,-pencils, ,0.7724846603610881,0.052203727159422675,2,fftw,-104.952,226.94528937339783,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, ,-r2c_dir 0,0.6907036112224428,0.033426314688550174,2,fftw,-114.318,236.87592196464539,theta-knl,64,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl, , ,0.7908879893330846,0.0466313965014058,2,fftw,-114.483,242.9308578968048,theta-knl,64,64,False,2,4
float,512, , , ,-pencils, ,0.5196332872820628,0.03820562828955809,2,fftw,-110.432,243.04017972946167,theta-knl,64,64,False,4,4
float,512, , ,-p2p_pl,-pencils, ,0.8709903269693693,0.04505308695170862,2,fftw,-116.118,240.83223056793213,theta-knl,64,64,False,5,4
float,512, ,-a2a,-p2p_pl, ,-r2c_dir 2,0.6112367388566611,0.04178863910479569,2,fftw,-80.882,251.53059124946594,theta-knl,64,64,False,3,4
float,512, ,-a2a,-p2p_pl, ,-r2c_dir 0,0.7580332410879902,0.0334256722174926,4,fftw,-108.564,259.0046110153198,theta-knl,64,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.795652100553744,0.03274216028999466,2,fftw,-116.196,263.01809787750244,theta-knl,64,64,False,4,4
float,512, , , , , ,0.6908052932046229,0.008299732012273742,4,fftw,-109.277,262.46413946151733,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl,-pencils, ,0.818491430513878,0.04360530593238565,4,fftw,-116.448,267.3445026874542,theta-knl,64,64,False,3,4
float,512, , , , , ,0.7327127824540755,0.035302342872873815,4,fftw,-105.352,272.5953118801117,theta-knl,64,64,False,2,4
float,512,-reorder, ,-p2p_pl,-slabs, ,0.7854966031296774,0.044657400820848014,2,fftw,-113.081,275.8267297744751,theta-knl,64,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8720569268824094,0.007942901526821866,2,fftw,-103.354,276.38305163383484,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, ,-r2c_dir 0,0.8009259841609683,0.0460099498891029,2,fftw,-115.223,283.4047794342041,theta-knl,64,64,False,3,4
float,512, ,-a2a,-p2p_pl,-pencils, ,0.9052646061897958,0.03157570897017925,4,fftw,-115.643,284.47849893569946,theta-knl,64,64,False,2,4
float,512,-reorder, ,-p2p_pl,-slabs, ,0.8585529308516627,0.03778472920063858,4,fftw,-112.855,291.49514508247375,theta-knl,64,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils, ,0.7878176070404902,0.019663834491631227,2,fftw,-115.511,289.95963191986084,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl,-pencils,-r2c_dir 1,0.6740145389115688,0.038220371674471454,4,fftw,-103.074,295.3636124134064,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl,-pencils, ,0.8141583994260583,0.04657420648285393,4,fftw,-106.927,299.0388321876526,theta-knl,64,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils, ,0.7144083014641472,0.041412593691245836,2,fftw,-113.516,303.1484098434448,theta-knl,64,64,False,4,4
float,512, ,-a2av,-p2p_pl,-pencils, ,0.7575916177918887,0.0022233015427440828,2,fftw,-116.425,304.3077161312103,theta-knl,64,64,False,5,4
float,512, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,0.8227234126066366,0.04253809605251424,2,fftw,-102.355,313.3662004470825,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl, , ,0.8101392372537578,0.0087494280081023,2,fftw,-115.649,314.79792189598083,theta-knl,64,64,False,3,4
float,512, , ,-p2p_pl,-slabs, ,0.8659200090360003,0.05332898958048471,2,fftw,-113.191,318.7605950832367,theta-knl,64,64,False,4,4
float,512, ,-a2a,-p2p_pl,-pencils, ,0.8167161554919886,0.032896477794327694,4,fftw,-107.981,321.7287905216217,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl,-slabs,-r2c_dir 1,0.7593723847126265,0.04233685405908527,2,fftw,-102.654,334.94581365585327,theta-knl,64,64,False,2,4
float,512, ,-a2a,-p2p_pl, , ,0.7680943166348826,0.044827966178558665,2,fftw,-116.416,331.8531892299652,theta-knl,64,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.7395179535071152,0.014476982759542123,4,fftw,-105.041,338.7406771183014,theta-knl,64,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,0.8064930173339108,0.03143653638095534,4,fftw,-106.045,335.2711033821106,theta-knl,64,64,False,5,4
float,512, ,-a2av,-p2p_pl, , ,0.7934163839224879,0.01111596495844358,4,fftw,-114.783,349.1253604888916,theta-knl,64,64,False,3,4
float,512, , ,-p2p_pl, , ,0.8961833968414,0.028414455768046576,2,fftw,-116.766,350.7932622432709,theta-knl,64,64,False,2,4
float,512, ,-a2a,-p2p_pl, , ,0.8558932248147905,0.02730697745829147,4,fftw,-107.368,351.65317034721375,theta-knl,64,64,False,4,4
float,512,-reorder,-a2av, , , ,0.7337868557657764,0.04405920721579348,2,fftw,-110.04,351.0249137878418,theta-knl,64,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs, ,0.8368700566580913,0.01726112809253688,4,fftw,-112.188,363.9159607887268,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl,-pencils, ,0.8456641229552785,0.0402056170045173,4,fftw,-117.252,368.02381324768066,theta-knl,64,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils, ,0.9067128055873456,0.024436853400148895,2,fftw,-109.199,369.2260603904724,theta-knl,64,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.733552614156005,0.011663512879154347,2,fftw,-114.712,367.84839606285095,theta-knl,64,64,False,5,4
float,512,-reorder, ,-p2p_pl,-slabs, ,0.8370092768827874,0.008987567197993984,2,fftw,-111.875,381.7224144935608,theta-knl,64,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs, ,0.8994803337313101,0.05851207259502578,2,fftw,-122.489,386.9611940383911,theta-knl,64,64,False,3,4
float,512, ,-a2a, ,-pencils,-r2c_dir 0,0.8242639755370746,0.0010721547183845104,4,fftw,-104.456,389.3940122127533,theta-knl,64,64,False,4,4
float,512, ,-a2av,-p2p_pl,-pencils, ,0.9087968292719706,0.03472790802629366,2,fftw,-116.788,386.58970832824707,theta-knl,64,64,False,5,4
float,512, , ,-p2p_pl, , ,0.8866277739594938,0.027805007064327425,2,fftw,-108.0,396.5032458305359,theta-knl,64,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils, ,0.8267217072538666,0.031509582288359206,2,fftw,-117.38,397.76096177101135,theta-knl,64,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils, ,0.7824538490632365,0.05770145320901232,2,fftw,-116.205,402.12481331825256,theta-knl,64,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils, ,0.7823351885546894,0.03555950800154872,4,fftw,-116.524,408.48040890693665,theta-knl,64,64,False,5,4
float,512, ,-a2a,-p2p_pl,-pencils, ,0.896038902828905,0.037938041779056464,2,fftw,-115.902,410.90427112579346,theta-knl,64,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils, ,0.7743393728751495,0.036975470035071734,2,fftw,-116.224,417.34575033187866,theta-knl,64,64,False,3,4
float,512, , , ,-pencils, ,0.84874552513197,0.03678522297599318,2,fftw,-111.661,418.5408024787903,theta-knl,64,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.8682793905931304,0.016275735264358437,2,fftw,-115.525,421.8755877017975,theta-knl,64,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils, ,0.8231902213925727,0.024781142568062187,4,fftw,-107.375,424.6896538734436,theta-knl,64,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs, ,0.8240576373780217,0.018274692001617243,4,fftw,-112.128,431.79348134994507,theta-knl,64,64,False,3,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,0.740363416651864,0.010007506442335612,2,fftw,-119.993,433.74615573883057,theta-knl,64,64,False,4,4
float,512, ,-a2av,-p2p_pl, , ,0.8647854618042365,0.02347671507980975,2,fftw,-118.695,437.4411644935608,theta-knl,64,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.5316818325510974,0.017515107742418823,2,fftw,-113.814,439.6137902736664,theta-knl,64,64,False,2,4
float,512, , ,-p2p_pl, , ,0.6559825481480225,0.017892969428105143,2,fftw,-105.692,447.54280400276184,theta-knl,64,64,False,3,4
float,512, ,-a2av,-p2p_pl,-slabs, ,0.8498307780932359,0.02711166879441207,2,fftw,-120.15,449.88644313812256,theta-knl,64,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl, , ,0.7813150206421486,0.04930838790981973,2,fftw,-108.305,452.3834619522095,theta-knl,64,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,0.8361259358046796,0.02014823644298558,4,fftw,-111.983,455.41701674461365,theta-knl,64,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.8925426344917511,0.033222102258236075,2,fftw,-103.117,459.9010407924652,theta-knl,64,64,False,3,4
float,512, ,-a2av,-p2p_pl,-slabs, ,0.8914128675639583,0.021084824906322797,2,fftw,-118.553,466.881751537323,theta-knl,64,64,False,4,4
float,512, ,-a2av,-p2p_pl,-slabs, ,0.8618221300339416,0.018970091694364588,2,fftw,-113.124,464.6818299293518,theta-knl,64,64,False,2,4
